Age,12-A6,12-B1,12-B2,12-B3,12-B4,12-B5,12-C1,12-C2,12-C3,12-C4,12-C5,12-D1,12-D2,12-D3,18-A6,18-B1,18-B2,18-B3,18-B4,18-B5,18-C1,18-C2,18-C3,18-C4,18-C5,18-D1,18-D2,18-D3,24-A6,24-B1,24-B2,24-B3,24-B4,24-B5,24-C1,24-C2,24-C3,24-C4,24-C5,24-D1,24-D2,24-D3,30-A6,30-B1,30-B2,30-B3,30-B4,30-B5,30-C1,30-C2,30-C3,30-C4,30-C5,30-D1,30-D2,30-D3,36-A6,36-B1,36-B2,36-B3,36-B4,36-B5,36-C1,36-C2,36-C3,36-C4,36-C5,36-D1,36-D2,36-D3,42-A6,42-B1,42-B2,42-B3,42-B4,42-B5,42-C1,42-C2,42-C3,42-C4,42-C5,42-D1,42-D2,42-D3,48-A6,48-B1,48-B2,48-B3,48-B4,48-B5,48-C1,48-C2,48-C3,48-C4,48-C5,48-D1,48-D2,48-D3,54-A6,54-B1,54-B2,54-B3,54-B4,54-B5,54-C1,54-C2,54-C3,54-C4,54-C5,54-D1,54-D2,54-D3,60-A6,60-B1,60-B2,60-B3,60-B4,60-B5,60-C1,60-C2,60-C3,60-C4,60-C5,60-D1,60-D2,60-D3,
37,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0012269947856,0.0015774864010,0.0019790414607,0.0024315005739,0.0033381585832,0.0042314129197,0.0057349660378,0.0065769149339,0.0074889338440,0.0082166647279,0.0095598913413,0.0083324528750,0.0096149431211,0.0102838561891,0.0016570892660,0.0019746315981,0.0023018462352,0.0026359678861,0.0033818829876,0.0037953570067,0.0071579038797,0.0079452733065,0.0087804083943,0.0091469495901,0.0105531641774,0.0090997861252,0.0105182311788,0.0106234134905,0.0018948390258,0.0023137487679,0.0027743455595,0.0032787624762,0.0044051464240,0.0053397848549,0.0046837138643,0.0054518581737,0.0063034564294,0.0068798457248,0.0083038456621,0.0058514196470,0.0069552425079,0.0073207535914,0.0028470810931,0.0033160429710,0.0038054038372,0.0043088886424,0.0051692867741,0.0061520791935,0.0051677578722,0.0057357481674,0.0063400590256,0.0069725945913,0.0076366623579,0.0066338853131,0.0071879843322,0.0077823650809,0.0933883809703
38,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0011587086711,0.0014896943270,0.0018689015861,0.0022961799282,0.0031523795709,0.0039959214974,0.0055000296813,0.0063074876310,0.0071821451342,0.0078800640818,0.0091682646036,0.0081223701585,0.0093725255041,0.0100245735413,0.0015648670425,0.0018647371462,0.0021737412608,0.0024892679922,0.0031936705749,0.0035841334658,0.0068646760129,0.0076197903743,0.0084207136475,0.0087722392613,0.0101208474165,0.0088703569502,0.0102530393305,0.0103555697238,0.0018331118211,0.0022383749543,0.0026839671191,0.0031719519031,0.0042616422154,0.0051658334068,0.0044784918346,0.0052129790637,0.0060272636133,0.0065783977833,0.0079400036107,0.0056048188906,0.0066621225188,0.0070122295952,0.0027543331843,0.0032080179302,0.0036814371370,0.0041685201745,0.0050008895551,0.0059516660470,0.0049413269266,0.0054844301078,0.0060622624268,0.0066670827570,0.0073020536705,0.0063543085207,0.0068850557302,0.0074543870462,0.0894526445548
39,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0010960901892,0.0014091888474,0.0017679031357,0.0021720906684,0.0029820199041,0.0037799754669,0.0052572914726,0.0060291130880,0.0068651684731,0.0075322854787,0.0087636325824,0.0079007743765,0.0091168227871,0.0097510815470,0.0014802991083,0.0017639637489,0.0020562687837,0.0023547439426,0.0030210794757,0.0033904411235,0.0065617105281,0.0072834986862,0.0080490740264,0.0083850854152,0.0096741741230,0.0086283544748,0.0099733142965,0.0100730474395,0.0017816596892,0.0021755478195,0.0026086330185,0.0030829209527,0.0041420256297,0.0050208378104,0.0043124827102,0.0050197439028,0.0058038444819,0.0063345491627,0.0076456828670,0.0054178270264,0.0064398561559,0.0067782827166,0.0026770240356,0.0031179746716,0.0035781058580,0.0040515173560,0.0048605236341,0.0057846135503,0.0047581613908,0.0052811327760,0.0058375459564,0.0064199467541,0.0070313805105,0.0061423116624,0.0066553517146,0.0072056886034,0.0864682632411
40,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0010378732925,0.0013343422678,0.0016740040796,0.0020567239045,0.0028236351777,0.0035792087385,0.0049986259644,0.0057324729628,0.0065273933466,0.0071616873368,0.0083324505778,0.0076537263774,0.0088317503726,0.0094461766010,0.0014016756327,0.0016702739263,0.0019470536949,0.0022296758722,0.0028606201691,0.0032103638245,0.0062388659232,0.0069251411747,0.0076530492227,0.0079725284186,0.0091981923025,0.0083585558947,0.0096614603916,0.0097580749956,0.0017398484633,0.0021244929957,0.0025474147369,0.0030105722851,0.0040448223475,0.0049030109406,0.0041830919273,0.0048691326107,0.0056297072085,0.0061444887427,0.0074162834796,0.0052862145054,0.0062834160003,0.0066136213364,0.0026142007830,0.0030448033784,0.0034941364033,0.0039564380831,0.0047464589487,0.0056488627188,0.0046153985628,0.0051226788296,0.0056623975113,0.0062273240835,0.0068204125160,0.0059930996041,0.0064936766347,0.0070306444690,0.0843677336280
41,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0009825730739,0.0012632455167,0.0015848093848,0.0019471370384,0.0026731855575,0.0033885004631,0.0047149785838,0.0054071833828,0.0061569959537,0.0067552968869,0.0078596250858,0.0073658287334,0.0084995409364,0.0090908553033,0.0013269912088,0.0015812779825,0.0018433103037,0.0021108737371,0.0027081999056,0.0030393084340,0.0058848410391,0.0065321735534,0.0072187764082,0.0075201267348,0.0086762402357,0.0080441458373,0.0092980411175,0.0093910215287,0.0017068507967,0.0020842002272,0.0024991009074,0.0029534742892,0.0039681089428,0.0048100212788,0.0040870167981,0.0047573008478,0.0055004069548,0.0060033652484,0.0072459500502,0.0052047343144,0.0061865652320,0.0065116808779,0.0025646203007,0.0029870561615,0.0034278672135,0.0038814009592,0.0046564384251,0.0055417273605,0.0045093944345,0.0050050237460,0.0055323464434,0.0060842980692,0.0066637647480,0.0059007236893,0.0063935849695,0.0069222761359,0.0830673136304
42,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0009284857666,0.0011937081457,0.0014975710160,0.0018399537641,0.0025260357806,0.0032019750325,0.0043963656318,0.0050417949449,0.0057409392058,0.0062988101725,0.0073285137975,0.0070202257400,0.0081007444267,0.0086643144592,0.0012539448541,0.0014942340054,0.0017418423382,0.0019946773142,0.0025591227078,0.0028720048374,0.0054871750600,0.0060907643166,0.0067309702348,0.0070119569233,0.0080899464775,0.0076667163611,0.0088617791626,0.0089503969542,0.0016816461633,0.0020534233703,0.0024621973172,0.0029098610824,0.0039095128830,0.0047389929127,0.0040202465104,0.0046795800156,0.0054105458719,0.0059052872504,0.0071275717333,0.0051671219755,0.0061418576304,0.0064646238077,0.0025267492023,0.0029429470596,0.0033772487665,0.0038240852943,0.0045876779781,0.0054598940761,0.0044357236916,0.0049232558228,0.0054419635597,0.0059848978580,0.0065548976913,0.0058580817395,0.0063473813267,0.0068722518733,0.0824670224793
43,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0008736887442,0.0011232583291,0.0014091879353,0.0017313640676,0.0023769551548,0.0030130020791,0.0040318742840,0.0046237927156,0.0052649727272,0.0057765920492,0.0067209255997,0.0065986034163,0.0076142280645,0.0081439510791,0.0011799400102,0.0014060478671,0.0016390429448,0.0018769562016,0.0024080893702,0.0027025059404,0.0050322475128,0.0055857947393,0.0061729228342,0.0064306136403,0.0074192298579,0.0072062669558,0.0083295564021,0.0084128519661,0.0016630208570,0.0020306803937,0.0024349269079,0.0028776325107,0.0038662125286,0.0046865055367,0.0039780621275,0.0046304772567,0.0053537730999,0.0058433231649,0.0070527822361,0.0051660955465,0.0061406375739,0.0064633396350,0.0024987638396,0.0029103520396,0.0033398435774,0.0037817311050,0.0045368665117,0.0053994222588,0.0043891797132,0.0048715961775,0.0053848611223,0.0059220984197,0.0064861172537,0.0058569180541,0.0063461204438,0.0068708867268,0.0824506407218
44,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0008160405207,0.0010491428644,0.0013162061020,0.0016171242270,0.0022201175589,0.0028141964762,0.0036096625901,0.0041395962310,0.0047136328547,0.0051716761857,0.0060171205745,0.0060811895051,0.0070171763438,0.0075053623786,0.0011020845428,0.0013132732236,0.0015308946886,0.0017531098187,0.0022491974589,0.0025241876689,0.0045052782680,0.0050008588775,0.0055265038184,0.0057572096384,0.0066422994813,0.0066412045425,0.0076764138983,0.0077531780373,0.0016495679921,0.0020142533785,0.0024152297751,0.0028543541488,0.0038349371332,0.0046485944513,0.0039550365886,0.0046036754545,0.0053227847676,0.0058095012535,0.0070119598189,0.0051933556209,0.0061730400403,0.0064974449120,0.0024785503034,0.0028868089959,0.0033128261987,0.0037511391149,0.0045001659184,0.0053557440946,0.0043637745724,0.0048433987477,0.0053536928486,0.0058878205469,0.0064485747668,0.0058878234101,0.0063796071871,0.0069071425184,0.0828857102209
45,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0007531807501,0.0009683271719,0.0012148184729,0.0014925568124,0.0020491014428,0.0025974183379,0.0031169594739,0.0035745594965,0.0040702426380,0.0044657650627,0.0051958099995,0.0054467534725,0.0062850910312,0.0067223457785,0.0010171907419,0.0012121115147,0.0014129695532,0.0016180674057,0.0020759413121,0.0023297489692,0.0038903275388,0.0043182635681,0.0047721602794,0.0049713757665,0.0057356547268,0.0059483434734,0.0068755519001,0.0069443074191,0.0016396875032,0.0020021885177,0.0024007631686,0.0028372573000,0.0038119668440,0.0046207505635,0.0039450347083,0.0045920332334,0.0053093239931,0.0057948096231,0.0069942272946,0.0052395853277,0.0062279906063,0.0065552832337,0.0024637044231,0.0028695177509,0.0032929832200,0.0037286707543,0.0044732110795,0.0053236645619,0.0043527390360,0.0048311502911,0.0053401539107,0.0058729308551,0.0064322669854,0.0059402350625,0.0064363965524,0.0069686278463,0.0836235341559
46,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0006825302270,0.0008774952950,0.0011008650023,0.0013525506858,0.0018568898273,0.0023537730189,0.0025400647337,0.0029129709871,0.0033169118395,0.0036392299738,0.0042341563479,0.0046726065082,0.0053917911662,0.0057668989048,0.0009217753214,0.0010984119645,0.0012804289406,0.0014662880241,0.0018812120396,0.0021112118077,0.0031702958818,0.0035190284288,0.0038889167891,0.0040512609702,0.0046740852481,0.0051029055321,0.0058983298433,0.0059573131418,0.0016315861450,0.0019922961167,0.0023889014924,0.0028232389962,0.0037931327012,0.0045979203870,0.0039412131773,0.0045875849588,0.0053041808833,0.0057891962264,0.0069874520293,0.0052944503314,0.0062932054481,0.0066239252381,0.0024515317672,0.0028553400548,0.0032767132683,0.0037102481603,0.0044511098651,0.0052973614321,0.0043485225642,0.0048264703853,0.0053349809362,0.0058672417828,0.0064260360875,0.0060024367442,0.0065037936648,0.0070415980852,0.0844991770219
47,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0006012908864,0.0007730499000,0.0009698326415,0.0011915610013,0.0016358703043,0.0020736111147,0.0018643490417,0.0021380536473,0.0024345369342,0.0026711110250,0.0031077732882,0.0037346015256,0.0043094130609,0.0046092195886,0.0008120594197,0.0009676715809,0.0011280236716,0.0012917605562,0.0016572975233,0.0018599211712,0.0023269241964,0.0025828858580,0.0028543753996,0.0029735322913,0.0034306709737,0.0040785199335,0.0047142663506,0.0047614090141,0.0016232774928,0.0019821505932,0.0023767363046,0.0028088619980,0.0037738166383,0.0045745060415,0.0039360205614,0.0045815407371,0.0052971925342,0.0057815688612,0.0069782459416,0.0053465988323,0.0063551913407,0.0066891686060,0.0024390476424,0.0028407995859,0.0032600270080,0.0036913541767,0.0044284431342,0.0052703852690,0.0043427933113,0.0048201114279,0.0053279520074,0.0058595115913,0.0064175696750,0.0060615586659,0.0065678537783,0.0071109553859,0.0853314646303
48,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0005064458034,0.0006511122761,0.0008168553397,0.0010036092051,0.0013778350366,0.0017465284617,0.0010522577538,0.0012067394453,0.0013740776586,0.0015076025060,0.0017540591737,0.0012824340890,0.0014798200491,0.0015827713569,0.0006839685990,0.0008150351556,0.0009500939853,0.0010880037058,0.0013958824166,0.0015665450667,0.0013133399237,0.0014578073153,0.0016110388019,0.0016782921759,0.0019363059450,0.0014005330849,0.0016188436253,0.0016350320616,0.0016125819417,0.0019690904769,0.0023610763176,0.0027903547945,0.0037489514820,0.0045443652534,0.0039211973026,0.0045642864155,0.0052772430307,0.0057597951711,0.0069519655032,0.0053836615660,0.0063992456585,0.0067355380611,0.0024229770946,0.0028220819501,0.0032385471406,0.0036670323543,0.0043992647345,0.0052356594288,0.0043264381250,0.0048019586367,0.0053078866621,0.0058374443648,0.0063934007726,0.0061035775159,0.0066133822766,0.0071602486757,0.0859229841084
49,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0015971267075,0.0019502184099,0.0023384473978,0.0027636116035,0.0037130209525,0.0045008113555,0.0038877757181,0.0045253835825,0.0052322634466,0.0057107026451,0.0068927117385,0.0053922518039,0.0064094563752,0.0067462853702,0.0023997549082,0.0027950346811,0.0032075084050,0.0036318869503,0.0043571015023,0.0051854800609,0.0042895625470,0.0047610300494,0.0052626458929,0.0057876900105,0.0063389078290,0.0061133164608,0.0066239346723,0.0071716736583,0.0860600838997
